id,age,job,marital,education,defaultloan,housingloan,loan
17170,50,retired,married,professional.course,no,yes,yes
32224,50,blue-collar,married,basic.9y,no,no,no
34438,50,blue-collar,married,basic.9y,no,yes,no
6028,50,housemaid,single,unknown,no,no,yes
16474,50,admin.,married,university.degree,no,yes,no
22255,50,management,married,university.degree,unknown,yes,no
25308,50,technician,married,professional.course,unknown,yes,no
29862,50,blue-collar,married,basic.4y,unknown,no,no
31797,50,blue-collar,married,basic.4y,unknown,yes,no
33333,50,blue-collar,married,professional.course,no,yes,no
35633,50,self-employed,married,university.degree,no,yes,yes
36342,50,self-employed,married,high.school,no,yes,no
37713,50,admin.,divorced,university.degree,no,yes,yes
5587,50,services,single,basic.6y,unknown,no,no
12402,50,admin.,married,basic.9y,no,no,no
14324,50,admin.,married,university.degree,no,no,no
21948,50,management,married,basic.4y,unknown,no,no
24274,50,technician,married,professional.course,no,no,no
25153,50,technician,married,professional.course,no,no,no
26278,50,technician,married,university.degree,no,no,no
27840,50,blue-collar,married,basic.9y,no,yes,yes
35002,50,entrepreneur,married,basic.9y,unknown,no,no
35150,50,entrepreneur,married,university.degree,unknown,yes,no
35211,50,entrepreneur,married,basic.9y,no,yes,no
36042,50,self-employed,married,university.degree,no,yes,no
38716,50,services,divorced,high.school,no,yes,no
16859,50,retired,married,basic.4y,unknown,yes,no
18829,50,services,married,basic.6y,no,no,no
20723,50,housemaid,married,basic.9y,unknown,yes,yes
28288,50,blue-collar,married,basic.9y,unknown,yes,no
29165,50,blue-collar,married,basic.6y,unknown,yes,yes
29445,50,blue-collar,married,basic.4y,unknown,no,no
36985,50,admin.,divorced,basic.9y,no,no,no
39796,50,technician,divorced,professional.course,no,no,no
40874,50,blue-collar,divorced,professional.course,no,yes,no
4910,50,services,single,high.school,no,no,no
5431,50,services,single,high.school,no,yes,no
5586,50,services,single,basic.6y,unknown,no,no
14069,50,admin.,married,university.degree,no,yes,no
20797,50,housemaid,married,basic.4y,no,no,no
32528,50,blue-collar,married,university.degree,unknown,no,no
35019,50,entrepreneur,married,university.degree,no,no,no
35657,50,self-employed,married,basic.4y,unknown,no,no
36003,50,self-employed,married,basic.4y,unknown,no,no
38230,50,services,divorced,professional.course,no,yes,no
2181,50,admin.,single,university.degree,no,yes,no
14470,50,admin.,married,university.degree,no,yes,no
21786,50,management,married,university.degree,no,yes,no
23705,50,technician,married,university.degree,no,yes,no
23786,50,technician,married,professional.course,unknown,yes,no
32132,50,blue-collar,married,basic.4y,unknown,yes,no
32476,50,blue-collar,married,professional.course,no,yes,no
35084,50,entrepreneur,married,professional.course,unknown,yes,no
40272,50,blue-collar,divorced,basic.9y,unknown,no,no
5043,50,services,single,basic.4y,no,yes,no
18337,50,unknown,married,basic.4y,unknown,no,yes
28963,50,blue-collar,married,basic.4y,no,no,no
31334,50,blue-collar,married,basic.4y,no,yes,no
34799,50,entrepreneur,married,unknown,no,no,no
36572,50,self-employed,unknown,basic.6y,no,no,no
37008,50,admin.,divorced,university.degree,no,yes,no
37277,50,admin.,divorced,high.school,no,no,no
12818,50,admin.,married,university.degree,unknown,yes,no
18338,50,unknown,married,basic.4y,unknown,yes,no
25711,50,technician,married,university.degree,unknown,yes,no
26236,50,technician,married,basic.9y,no,no,no
41055,50,entrepreneur,divorced,university.degree,no,yes,no
7334,50,technician,single,university.degree,unknown,no,no
9307,50,blue-collar,single,basic.9y,unknown,yes,no
14471,50,admin.,married,university.degree,no,yes,yes
14661,50,admin.,married,basic.9y,no,unknown,unknown
25317,50,technician,married,professional.course,unknown,no,no
29539,50,blue-collar,married,unknown,unknown,yes,no
32156,50,blue-collar,married,basic.9y,no,yes,yes
32505,50,blue-collar,married,professional.course,no,no,no
32718,50,blue-collar,married,basic.9y,unknown,yes,no
34990,50,entrepreneur,married,basic.4y,unknown,yes,no
5144,50,services,single,basic.4y,no,no,no
12352,50,admin.,married,high.school,no,no,no
18144,50,unknown,married,unknown,unknown,yes,no
18258,50,unknown,married,unknown,unknown,yes,no
22809,50,management,married,university.degree,no,no,no
23763,50,technician,married,basic.6y,no,yes,no
30954,50,blue-collar,married,professional.course,unknown,yes,no
33511,50,blue-collar,married,basic.6y,unknown,no,no
35538,50,entrepreneur,married,basic.9y,no,no,no
35610,50,self-employed,married,basic.4y,unknown,unknown,unknown
36395,50,self-employed,married,basic.9y,unknown,no,no
36719,50,admin.,divorced,basic.9y,no,no,no
36981,50,admin.,divorced,basic.9y,no,no,no
23519,50,management,married,university.degree,no,no,no
23520,50,management,married,university.degree,no,no,no
25027,50,technician,married,high.school,no,yes,no
31952,50,blue-collar,married,basic.4y,no,yes,no
32134,50,blue-collar,married,basic.4y,unknown,yes,no
33234,50,blue-collar,married,basic.4y,no,yes,no
2013,50,admin.,single,university.degree,unknown,no,yes
7595,50,technician,single,university.degree,no,yes,no
13887,50,admin.,married,university.degree,no,no,no
17104,50,retired,married,basic.4y,no,yes,no
20683,50,housemaid,married,basic.4y,unknown,yes,no
22337,50,management,married,university.degree,unknown,yes,no
26858,50,technician,married,professional.course,no,no,no
28679,50,blue-collar,married,basic.4y,unknown,yes,no
28996,50,blue-collar,married,high.school,unknown,yes,no
34988,50,entrepreneur,married,basic.4y,unknown,no,no
36345,50,self-employed,married,basic.9y,no,yes,yes
41109,50,self-employed,divorced,university.degree,unknown,yes,no
12303,50,admin.,married,high.school,unknown,no,no
12947,50,admin.,married,basic.9y,no,no,no
24183,50,technician,married,professional.course,no,yes,no
26026,50,technician,married,professional.course,no,yes,no
33471,50,blue-collar,married,basic.4y,unknown,no,no
37471,50,admin.,divorced,high.school,no,yes,no
38358,50,services,divorced,basic.4y,unknown,yes,no
38817,50,housemaid,divorced,high.school,no,yes,no
40599,50,blue-collar,divorced,basic.4y,no,no,no
40876,50,blue-collar,divorced,professional.course,no,yes,no
5163,50,services,single,basic.4y,no,yes,no
6367,50,management,single,university.degree,no,yes,no
14366,50,admin.,married,university.degree,no,yes,yes
22253,50,management,married,university.degree,unknown,yes,no
28972,50,blue-collar,married,basic.4y,no,no,no
34406,50,blue-collar,married,basic.6y,no,yes,no
35227,50,entrepreneur,married,basic.4y,unknown,yes,no
36729,50,admin.,divorced,university.degree,no,no,no
22195,50,management,married,basic.9y,no,yes,yes
24800,50,technician,married,professional.course,no,yes,no
27627,50,unemployed,married,professional.course,no,yes,no
32192,50,blue-collar,married,basic.6y,unknown,no,yes
34897,50,entrepreneur,married,basic.9y,no,yes,no
37696,50,admin.,divorced,basic.4y,no,yes,no
13759,50,admin.,married,high.school,no,no,no
13981,50,admin.,married,high.school,no,no,no
16307,50,admin.,married,university.degree,no,no,yes
22191,50,management,married,university.degree,unknown,no,no
28621,50,blue-collar,married,unknown,unknown,no,no
30613,50,blue-collar,married,basic.4y,unknown,yes,no
31001,50,blue-collar,married,basic.4y,unknown,yes,yes
31120,50,blue-collar,married,unknown,unknown,no,no
31939,50,blue-collar,married,basic.4y,no,no,no
36099,50,self-employed,married,university.degree,no,no,no
38233,50,services,divorced,professional.course,no,no,no
15909,50,admin.,married,professional.course,unknown,yes,yes
18838,50,services,married,professional.course,unknown,no,yes
25996,50,technician,married,professional.course,no,yes,no
26241,50,technician,married,university.degree,unknown,yes,yes
27030,50,technician,married,high.school,no,yes,no
30933,50,blue-collar,married,unknown,unknown,yes,no
35478,50,entrepreneur,married,university.degree,no,yes,no
36394,50,self-employed,married,basic.9y,unknown,no,no
16787,50,admin.,married,high.school,no,yes,no
22671,50,management,married,university.degree,no,yes,no
26245,50,technician,married,university.degree,no,yes,no
28249,50,blue-collar,married,basic.4y,unknown,unknown,unknown
29077,50,blue-collar,married,basic.9y,unknown,yes,no
31233,50,blue-collar,married,basic.4y,no,no,yes
38662,50,services,divorced,high.school,no,no,yes
38780,50,housemaid,divorced,basic.4y,unknown,no,no
18572,50,services,married,high.school,unknown,yes,no
18893,50,services,married,high.school,no,no,no
21794,50,management,married,university.degree,no,no,yes
22082,50,management,married,university.degree,no,yes,no
22181,50,management,married,university.degree,no,yes,no
22536,50,management,married,university.degree,no,no,no
22851,50,management,married,university.degree,no,yes,yes
23031,50,management,married,university.degree,no,yes,no
23656,50,technician,married,professional.course,no,no,no
32933,50,blue-collar,married,basic.9y,no,yes,no
34559,50,entrepreneur,married,basic.9y,no,yes,no
35146,50,entrepreneur,married,university.degree,unknown,no,no
36444,50,self-employed,married,unknown,no,unknown,unknown
12098,50,admin.,married,basic.9y,unknown,yes,yes
14372,50,admin.,married,unknown,no,yes,no
22332,50,management,married,university.degree,unknown,yes,no
24521,50,technician,married,professional.course,unknown,yes,no
32560,50,blue-collar,married,unknown,no,no,no
36553,50,unemployed,unknown,university.degree,no,no,no
40157,50,blue-collar,divorced,high.school,unknown,no,yes
40417,50,blue-collar,divorced,basic.4y,no,yes,no
6186,50,management,single,university.degree,no,unknown,unknown
13999,50,admin.,married,basic.4y,unknown,yes,no
14179,50,admin.,married,university.degree,no,yes,no
19973,50,services,married,unknown,no,yes,no
29064,50,blue-collar,married,basic.4y,no,yes,no
35998,50,self-employed,married,professional.course,no,no,no
5446,50,services,single,high.school,no,no,no
9445,50,blue-collar,single,basic.9y,unknown,yes,no
14321,50,admin.,married,university.degree,no,no,yes
21877,50,management,married,unknown,no,yes,no
24965,50,technician,married,professional.course,unknown,yes,no
27543,50,unemployed,married,basic.9y,unknown,yes,no
39069,50,management,divorced,high.school,no,no,no
17105,50,retired,married,basic.4y,no,unknown,unknown
25484,50,technician,married,university.degree,no,unknown,unknown
30944,50,blue-collar,married,basic.4y,no,no,no
34837,50,entrepreneur,married,basic.9y,no,yes,no
39448,50,technician,divorced,professional.course,no,yes,no
3582,50,admin.,single,high.school,no,yes,no
6141,50,management,single,university.degree,no,yes,yes
11679,50,admin.,married,university.degree,no,no,no
12465,50,admin.,married,basic.6y,no,no,no
22189,50,management,married,university.degree,no,no,no
22197,50,management,married,university.degree,no,yes,no
24524,50,technician,married,professional.course,unknown,no,no
24561,50,technician,married,professional.course,unknown,yes,yes
27255,50,unemployed,married,professional.course,no,no,no
27641,50,unemployed,married,basic.4y,unknown,yes,no
29320,50,blue-collar,married,basic.6y,unknown,no,no
31840,50,blue-collar,married,professional.course,unknown,no,no
35767,50,self-employed,married,university.degree,no,yes,no
12822,50,admin.,married,high.school,no,yes,no
14593,50,admin.,married,university.degree,no,yes,no
15971,50,admin.,married,high.school,no,yes,yes
24307,50,technician,married,professional.course,no,no,no
24919,50,technician,married,university.degree,no,no,no
26515,50,technician,married,unknown,no,yes,no
31118,50,blue-collar,married,unknown,unknown,no,no
32314,50,blue-collar,married,basic.4y,no,yes,yes
11895,50,admin.,married,university.degree,no,yes,no
11904,50,admin.,married,high.school,unknown,no,no
21956,50,management,married,university.degree,no,yes,no
27372,50,unemployed,married,high.school,no,no,no
29815,50,blue-collar,married,basic.4y,no,yes,no
34388,50,blue-collar,married,unknown,no,yes,no
34906,50,entrepreneur,married,professional.course,no,yes,no
35801,50,self-employed,married,basic.4y,unknown,yes,no
37716,50,admin.,divorced,university.degree,no,no,yes
9979,50,blue-collar,single,basic.4y,unknown,yes,no
13450,50,admin.,married,university.degree,unknown,yes,no
14619,50,admin.,married,basic.9y,no,yes,no
27233,50,unemployed,married,basic.9y,no,yes,no
27962,50,blue-collar,married,basic.4y,unknown,yes,no
35167,50,entrepreneur,married,university.degree,unknown,yes,no
13880,50,admin.,married,university.degree,no,no,no
18422,50,services,married,high.school,no,no,no
18518,50,services,married,professional.course,unknown,yes,no
21015,50,housemaid,married,basic.4y,unknown,unknown,unknown
21196,50,housemaid,married,basic.4y,no,no,no
26671,50,technician,married,basic.6y,unknown,no,no
29483,50,blue-collar,married,basic.4y,unknown,no,no
35969,50,self-employed,married,professional.course,no,yes,yes
37486,50,admin.,divorced,university.degree,no,yes,no
39193,50,management,divorced,university.degree,no,no,no
11595,50,admin.,married,basic.6y,no,no,no
11944,50,admin.,married,high.school,no,no,no
21201,50,housemaid,married,basic.4y,no,no,no
24401,50,technician,married,high.school,no,no,no
25441,50,technician,married,high.school,no,yes,no
31140,50,blue-collar,married,unknown,unknown,no,no
34928,50,entrepreneur,married,university.degree,no,yes,no
36000,50,self-employed,married,basic.4y,unknown,yes,no
40399,50,blue-collar,divorced,basic.4y,no,no,no
40470,50,blue-collar,divorced,high.school,no,yes,yes
16279,50,admin.,married,university.degree,no,no,no
23385,50,management,married,university.degree,no,yes,no
24302,50,technician,married,professional.course,unknown,yes,no
25806,50,technician,married,university.degree,no,unknown,unknown
26061,50,technician,married,professional.course,no,unknown,unknown
26407,50,technician,married,professional.course,no,no,no
27262,50,unemployed,married,basic.4y,unknown,yes,no
28083,50,blue-collar,married,basic.9y,unknown,no,no
28312,50,blue-collar,married,high.school,unknown,no,no
31052,50,blue-collar,married,basic.4y,unknown,no,yes
31115,50,blue-collar,married,unknown,unknown,no,no
31141,50,blue-collar,married,unknown,unknown,yes,no
34575,50,entrepreneur,married,basic.9y,no,yes,no
37280,50,admin.,divorced,university.degree,no,yes,no
39710,50,technician,divorced,professional.course,no,no,no
40396,50,blue-collar,divorced,basic.4y,no,yes,no
1461,50,admin.,single,university.degree,no,yes,no
6372,50,management,single,university.degree,no,no,no
7164,50,technician,single,university.degree,no,yes,no
15417,50,admin.,married,university.degree,no,yes,no
19650,50,services,married,basic.4y,no,no,no
26021,50,technician,married,professional.course,no,unknown,unknown
30093,50,blue-collar,married,basic.4y,unknown,no,no
30225,50,blue-collar,married,basic.4y,unknown,no,no
30921,50,blue-collar,married,basic.4y,no,yes,no
31320,50,blue-collar,married,basic.4y,no,no,yes
35210,50,entrepreneur,married,basic.4y,no,yes,no
35260,50,entrepreneur,married,university.degree,no,yes,no
36986,50,admin.,divorced,basic.9y,no,yes,yes
36988,50,admin.,divorced,basic.9y,no,yes,no
38386,50,services,divorced,basic.4y,unknown,yes,no
39062,50,management,divorced,university.degree,no,no,no
21443,50,management,married,university.degree,unknown,no,yes
21887,50,management,married,university.degree,no,no,no
29009,50,blue-collar,married,basic.6y,unknown,no,no
32245,50,blue-collar,married,basic.6y,no,yes,no
40514,50,blue-collar,divorced,basic.9y,no,yes,no
22974,50,management,married,basic.6y,no,yes,no
24913,50,technician,married,university.degree,no,no,yes
27617,50,unemployed,married,high.school,no,no,no
29182,50,blue-collar,married,basic.4y,no,yes,no
29547,50,blue-collar,married,basic.9y,no,no,no
36648,50,admin.,divorced,basic.9y,no,yes,no
3065,50,admin.,single,high.school,no,no,yes
8664,50,technician,single,professional.course,no,yes,yes
12197,50,admin.,married,high.school,unknown,yes,no
21890,50,management,married,university.degree,unknown,no,no
23522,50,management,married,university.degree,no,yes,no
31843,50,blue-collar,married,basic.4y,unknown,yes,no
37455,50,admin.,divorced,university.degree,no,yes,no
39447,50,technician,divorced,professional.course,no,no,no
3245,50,admin.,single,basic.9y,no,yes,no
7333,50,technician,single,basic.4y,unknown,yes,no
12763,50,admin.,married,university.degree,unknown,yes,no
14845,50,admin.,married,high.school,no,no,no
14865,50,admin.,married,high.school,no,no,no
28658,50,blue-collar,married,basic.9y,no,yes,no
2213,50,admin.,single,university.degree,no,yes,yes
12598,50,admin.,married,high.school,unknown,no,no
28618,50,blue-collar,married,basic.9y,no,yes,no
34400,50,blue-collar,married,basic.4y,no,no,no
37415,50,admin.,divorced,university.degree,no,no,no
40361,50,blue-collar,divorced,basic.9y,no,no,no
41139,50,self-employed,divorced,university.degree,no,yes,no
15608,50,admin.,married,basic.9y,no,unknown,unknown
18359,50,unknown,married,unknown,no,no,no
25204,50,technician,married,professional.course,no,yes,no
26980,50,technician,married,professional.course,no,unknown,unknown
33616,50,blue-collar,married,basic.4y,no,yes,no
39063,50,management,divorced,university.degree,no,no,no
5038,50,services,single,high.school,unknown,no,no
9516,50,blue-collar,single,basic.4y,no,no,no
15089,50,admin.,married,university.degree,no,yes,yes
15160,50,admin.,married,university.degree,no,yes,no
15391,50,admin.,married,high.school,no,yes,no
18277,50,unknown,married,unknown,unknown,yes,no
21430,50,housemaid,married,basic.6y,no,no,no
21791,50,management,married,university.degree,no,yes,no
23662,50,technician,married,high.school,no,yes,no
25206,50,technician,married,professional.course,no,no,no
27390,50,unemployed,married,high.school,unknown,no,no
34945,50,entrepreneur,married,unknown,unknown,yes,no
9212,50,blue-collar,single,basic.9y,unknown,yes,yes
12823,50,admin.,married,high.school,unknown,yes,no
16166,50,admin.,married,university.degree,no,no,no
23400,50,management,married,basic.9y,no,no,no
31121,50,blue-collar,married,unknown,unknown,no,no
31810,50,blue-collar,married,basic.6y,no,no,no
34704,50,entrepreneur,married,basic.9y,no,no,no
38368,50,services,divorced,basic.4y,unknown,no,no
38956,50,management,divorced,high.school,unknown,no,no
40763,50,blue-collar,divorced,basic.9y,no,no,no
258,50,admin.,single,university.degree,no,yes,no
9617,50,blue-collar,single,basic.9y,unknown,no,no
12988,50,admin.,married,high.school,no,no,no
22994,50,management,married,university.degree,no,yes,yes
28962,50,blue-collar,married,basic.4y,unknown,unknown,unknown
31929,50,blue-collar,married,basic.9y,no,no,no
41136,50,self-employed,divorced,university.degree,no,no,no
852,50,admin.,single,high.school,no,yes,no
3784,50,admin.,single,university.degree,no,no,no
14268,50,admin.,married,basic.6y,no,yes,no
19643,50,services,married,unknown,no,yes,no
21653,50,management,married,university.degree,unknown,unknown,unknown
23669,50,technician,married,professional.course,unknown,yes,no
32138,50,blue-collar,married,basic.4y,no,no,no
34491,50,blue-collar,married,basic.4y,no,no,no
34737,50,entrepreneur,married,basic.9y,no,no,no
39587,50,technician,divorced,university.degree,unknown,no,no
14604,50,admin.,married,high.school,no,yes,yes
19709,50,services,married,basic.9y,unknown,yes,yes
21341,50,housemaid,married,basic.9y,no,yes,no
27457,50,unemployed,married,professional.course,unknown,yes,yes
27504,50,unemployed,married,professional.course,unknown,no,no
32450,50,blue-collar,married,professional.course,unknown,no,no
36552,50,unemployed,unknown,basic.9y,no,no,no
36987,50,admin.,divorced,basic.9y,no,no,no
1246,50,admin.,single,university.degree,no,unknown,unknown
5437,50,services,single,high.school,no,yes,no
9305,50,blue-collar,single,basic.9y,unknown,yes,no
19881,50,services,married,high.school,no,yes,no
20121,50,services,married,high.school,no,yes,no
28343,50,blue-collar,married,basic.4y,unknown,yes,no
29438,50,blue-collar,married,basic.4y,unknown,yes,no
29671,50,blue-collar,married,basic.9y,no,no,no
30053,50,blue-collar,married,basic.6y,unknown,yes,yes
31814,50,blue-collar,married,basic.9y,no,yes,no
36440,50,self-employed,married,professional.course,no,yes,no
37485,50,admin.,divorced,university.degree,no,yes,no
14371,50,admin.,married,unknown,no,yes,no
21905,50,management,married,high.school,unknown,no,no
24929,50,technician,married,university.degree,no,no,no
28821,50,blue-collar,married,basic.4y,unknown,no,no
33126,50,blue-collar,married,basic.4y,no,no,no
35405,50,entrepreneur,married,basic.9y,no,yes,no
37939,50,retired,divorced,basic.4y,unknown,yes,no
12305,50,admin.,married,high.school,no,yes,no
12573,50,admin.,married,university.degree,no,yes,no
22776,50,management,married,basic.6y,no,no,no
26955,50,technician,married,university.degree,no,yes,yes
36550,50,unemployed,unknown,basic.9y,no,yes,yes
1232,50,admin.,single,university.degree,no,no,no
3247,50,admin.,single,basic.9y,no,unknown,unknown
7353,50,technician,single,high.school,unknown,no,no
8663,50,technician,single,professional.course,no,yes,yes
14170,50,admin.,married,university.degree,no,no,no
33690,50,blue-collar,married,basic.4y,no,yes,yes
34259,50,blue-collar,married,basic.6y,no,yes,no
38536,50,services,divorced,basic.6y,no,no,yes
38661,50,services,divorced,high.school,no,no,no
5159,50,services,single,high.school,no,no,no
5438,50,services,single,high.school,no,no,no
14972,50,admin.,married,high.school,no,no,no
21252,50,housemaid,married,basic.4y,no,no,no
31567,50,blue-collar,married,basic.9y,unknown,yes,no
11153,51,entrepreneur,single,basic.9y,no,yes,no
28644,51,blue-collar,married,basic.9y,unknown,no,no
29081,51,blue-collar,married,high.school,no,yes,no
31218,51,blue-collar,married,basic.4y,unknown,no,no
34030,51,blue-collar,married,basic.4y,no,yes,no
37068,51,admin.,divorced,university.degree,no,yes,no
15141,51,admin.,married,university.degree,no,yes,yes
19539,51,services,married,high.school,unknown,no,no
20598,51,services,married,high.school,no,yes,no
21014,51,housemaid,married,basic.4y,unknown,yes,no
22572,51,management,married,university.degree,no,yes,no
26205,51,technician,married,professional.course,no,yes,no
27657,51,unemployed,married,high.school,no,no,no
27946,51,blue-collar,married,basic.9y,unknown,yes,no
32764,51,blue-collar,married,basic.9y,unknown,yes,no
35131,51,entrepreneur,married,university.degree,no,yes,no
37064,51,admin.,divorced,university.degree,no,no,no
39525,51,technician,divorced,professional.course,no,no,no
40192,51,blue-collar,divorced,basic.4y,no,no,no
357,51,admin.,single,basic.6y,no,no,no
14454,51,admin.,married,university.degree,no,no,no
16789,51,admin.,married,high.school,no,no,yes
25679,51,technician,married,professional.course,unknown,no,yes
27095,51,technician,married,university.degree,no,yes,no
28235,51,blue-collar,married,basic.9y,no,no,yes
32162,51,blue-collar,married,professional.course,no,no,yes
32197,51,blue-collar,married,high.school,no,no,yes
33014,51,blue-collar,married,basic.6y,no,yes,no
34489,51,blue-collar,married,basic.4y,no,no,yes
37057,51,admin.,divorced,university.degree,no,yes,no
37073,51,admin.,divorced,university.degree,no,yes,no
11640,51,admin.,married,basic.6y,unknown,yes,no
19901,51,services,married,basic.9y,no,no,no
21060,51,housemaid,married,high.school,no,yes,no
31785,51,blue-collar,married,basic.4y,unknown,no,no
32889,51,blue-collar,married,basic.9y,unknown,no,no
39126,51,management,divorced,high.school,no,no,no
40787,51,blue-collar,divorced,basic.9y,no,no,no
5265,51,services,single,basic.6y,no,no,no
22249,51,management,married,basic.9y,no,yes,no
24941,51,technician,married,basic.9y,unknown,yes,yes
27266,51,unemployed,married,professional.course,no,no,no
37853,51,admin.,divorced,high.school,no,yes,no
40495,51,blue-collar,divorced,basic.4y,no,yes,no
40935,51,entrepreneur,divorced,high.school,no,no,no
8678,51,technician,single,university.degree,no,no,no
13815,51,admin.,married,university.degree,unknown,yes,no
27245,51,unemployed,married,basic.9y,unknown,no,no
36363,51,self-employed,married,high.school,no,yes,no
18745,51,services,married,high.school,unknown,no,no
18972,51,services,married,high.school,unknown,yes,no
25969,51,technician,married,unknown,no,no,no
27008,51,technician,married,professional.course,no,no,no
27142,51,technician,married,university.degree,no,yes,no
28234,51,blue-collar,married,basic.9y,no,no,no
31885,51,blue-collar,married,basic.9y,unknown,no,no
40895,51,entrepreneur,divorced,university.degree,unknown,no,yes
14352,51,admin.,married,university.degree,no,yes,no
22212,51,management,married,university.degree,unknown,no,no
34453,51,blue-collar,married,professional.course,no,yes,no
36166,51,self-employed,married,high.school,no,yes,no
37055,51,admin.,divorced,university.degree,no,no,no
37420,51,admin.,divorced,university.degree,no,no,no
19150,51,services,married,high.school,unknown,no,yes
24947,51,technician,married,basic.9y,unknown,yes,no
37854,51,admin.,divorced,high.school,no,yes,yes
16640,51,admin.,married,university.degree,no,no,no
18653,51,services,married,basic.6y,no,no,no
18680,51,services,married,professional.course,unknown,no,no
20945,51,housemaid,married,basic.4y,no,no,no
24230,51,technician,married,professional.course,no,no,yes
40812,51,blue-collar,divorced,basic.9y,no,yes,no
19810,51,services,married,high.school,unknown,no,yes
21988,51,management,married,university.degree,no,yes,no
24878,51,technician,married,high.school,no,no,no
29575,51,blue-collar,married,basic.9y,no,yes,no
33251,51,blue-collar,married,basic.9y,unknown,yes,no
36387,51,self-employed,married,basic.9y,no,no,no
40774,51,blue-collar,divorced,high.school,no,yes,yes
16543,51,admin.,married,university.degree,no,yes,yes
36612,51,admin.,divorced,university.degree,no,yes,no
37907,51,retired,divorced,university.degree,no,yes,yes
12878,51,admin.,married,professional.course,unknown,no,no
21003,51,housemaid,married,basic.9y,no,yes,no
21966,51,management,married,high.school,no,no,no
27866,51,blue-collar,married,basic.4y,no,yes,no
38673,51,services,divorced,high.school,unknown,yes,no
38985,51,management,divorced,university.degree,no,no,no
11701,51,admin.,married,basic.6y,unknown,no,no
12640,51,admin.,married,university.degree,no,no,no
21282,51,housemaid,married,high.school,no,no,yes
21500,51,management,married,university.degree,no,no,no
25847,51,technician,married,professional.course,no,yes,no
25869,51,technician,married,professional.course,no,yes,no
28297,51,blue-collar,married,basic.4y,no,yes,yes
31509,51,blue-collar,married,basic.9y,unknown,yes,no
35605,51,self-employed,married,basic.9y,no,yes,no
37643,51,admin.,divorced,basic.9y,no,yes,no
40300,51,blue-collar,divorced,basic.6y,unknown,no,no
11981,51,admin.,married,basic.6y,unknown,yes,no
12390,51,admin.,married,high.school,no,yes,no
19062,51,services,married,high.school,unknown,yes,no
27212,51,unemployed,married,professional.course,unknown,no,no
28393,51,blue-collar,married,basic.4y,unknown,no,no
29476,51,blue-collar,married,basic.6y,no,yes,no
30484,51,blue-collar,married,basic.9y,unknown,no,no
32408,51,blue-collar,married,basic.9y,no,yes,no
36771,51,admin.,divorced,university.degree,no,yes,no
40799,51,blue-collar,divorced,basic.9y,no,yes,no
40801,51,blue-collar,divorced,basic.9y,no,yes,no
8672,51,technician,single,university.degree,no,no,no
12735,51,admin.,married,basic.6y,unknown,yes,no
16942,51,retired,married,university.degree,no,yes,yes
22246,51,management,married,basic.9y,no,yes,no
27036,51,technician,married,professional.course,no,no,yes
28532,51,blue-collar,married,basic.6y,unknown,yes,no
30823,51,blue-collar,married,basic.4y,unknown,yes,no
37723,51,admin.,divorced,university.degree,no,yes,no
40432,51,blue-collar,divorced,unknown,unknown,no,no
11538,51,self-employed,single,basic.9y,no,yes,no
30656,51,blue-collar,married,unknown,unknown,yes,no
34554,51,entrepreneur,married,university.degree,no,no,no
36244,51,self-employed,married,basic.9y,no,yes,yes
37172,51,admin.,divorced,professional.course,no,no,yes
37318,51,admin.,divorced,university.degree,unknown,no,no
15117,51,admin.,married,university.degree,no,yes,no
20994,51,housemaid,married,high.school,unknown,yes,yes
22379,51,management,married,high.school,unknown,no,no
23447,51,management,married,university.degree,no,no,no
24675,51,technician,married,university.degree,unknown,yes,yes
28055,51,blue-collar,married,basic.4y,no,yes,no
28711,51,blue-collar,married,basic.4y,no,no,yes
31845,51,blue-collar,married,basic.9y,unknown,yes,no
34115,51,blue-collar,married,basic.4y,no,no,no
35232,51,entrepreneur,married,university.degree,no,no,no
36249,51,self-employed,married,university.degree,no,yes,no
40437,51,blue-collar,divorced,unknown,unknown,unknown,unknown
11125,51,entrepreneur,single,university.degree,no,no,no
11152,51,entrepreneur,single,basic.9y,no,no,yes
15163,51,admin.,married,high.school,no,yes,no
15726,51,admin.,married,basic.6y,no,no,yes
17112,51,retired,married,basic.9y,no,no,no
21809,51,management,married,university.degree,no,yes,no
22194,51,management,married,university.degree,unknown,no,no
28065,51,blue-collar,married,basic.4y,unknown,yes,no
39144,51,management,divorced,professional.course,no,no,no
11702,51,admin.,married,university.degree,no,no,no
23332,51,management,married,university.degree,no,yes,no
29579,51,blue-collar,married,basic.4y,no,yes,yes
35452,51,entrepreneur,married,professional.course,unknown,no,no
35775,51,self-employed,married,university.degree,unknown,no,no
37768,51,admin.,divorced,high.school,no,yes,no
25333,51,technician,married,professional.course,no,yes,no
26828,51,technician,married,basic.9y,no,no,no
27817,51,unemployed,married,high.school,no,yes,yes
32043,51,blue-collar,married,basic.4y,unknown,yes,no
32278,51,blue-collar,married,basic.9y,unknown,yes,no
34232,51,blue-collar,married,basic.9y,unknown,no,no
34233,51,blue-collar,married,basic.9y,unknown,no,no
36744,51,admin.,divorced,university.degree,no,no,no
39899,51,technician,divorced,high.school,no,no,yes
40429,51,blue-collar,divorced,basic.4y,no,no,no
11960,51,admin.,married,high.school,no,unknown,unknown
14733,51,admin.,married,high.school,no,yes,no
21258,51,housemaid,married,high.school,no,no,no
